datetime,power,temperature,humidity,wind_speed,irradiance
2023-01-01 21:00:00,140.7572226925706,24.686154248273606,67.73810169810532,9.64614026815927,313.5214088384223
2023-01-01 22:00:00,123.47449128455563,25.272763258622525,72.86860809546165,7.025513472637832,214.93118204634186
2023-01-01 23:00:00,92.42509114428869,22.288210476819764,85.20023918739535,9.530555010662486,65.86750218912906
2023-01-02 00:00:00,95.7771817608704,24.1866074439316,83.63771585050355,6.60747850623941,-5.57766788301513
2023-01-02 01:00:00,130.7697921523495,25.497218072401697,76.67050574270618,7.3821849317189585,121.32411319972769
2023-01-02 02:00:00,150.56496920857467,22.97338573813736,73.18039844760759,6.130144989079999,206.0772924125345
2023-01-02 03:00:00,171.3505854116901,26.02676892967331,71.20675835138952,8.20238021087922,278.0429489560003
2023-01-02 04:00:00,193.9257839386858,24.074095513144357,70.56758986365209,9.894905575874045,398.95191098845055
2023-01-02 05:00:00,230.92612013874347,24.691985393395413,58.76832285054578,8.017465480216893,521.0912535320864
2023-01-02 06:00:00,233.5940613384812,24.071959668523174,58.71311731288328,6.789070420567745,590.6232592599323
2023-01-02 07:00:00,252.36133580354098,28.979929261999843,47.774793954074234,8.239087229952641,633.4425920456675
2023-01-02 08:00:00,267.7247272259803,25.2483784435061,54.496115613026404,5.614603392326938,711.8493085687127
2023-01-02 09:00:00,264.5864207202586,23.159951035070165,52.62937798071549,9.443295401326992,731.7734856016684
2023-01-02 10:00:00,260.3367948756028,26.920462717188343,44.59368663173655,7.515419753899182,738.6632292947202
2023-01-02 11:00:00,258.9802105717276,22.833685593039924,53.381046422114146,7.24674871019821,774.6665693364572
2023-01-02 12:00:00,275.25280618566273,25.693100082991478,38.8711716849883,7.929323942267596,831.2577753701639
2023-01-02 13:00:00,247.83183593723894,21.356032645222417,38.189238204614874,8.123919313947013,787.6760274624623
2023-01-02 14:00:00,240.69648742180482,22.619000795185105,48.13187803603328,5.358879031132565,767.8729814437543
2023-01-02 15:00:00,232.72928759540662,25.669095364720214,54.62888979526256,8.413086106117012,733.1068620835318
2023-01-02 16:00:00,236.98209964583634,26.752306052972788,60.91963845728934,6.209658401577648,730.9030548190111
2023-01-02 17:00:00,218.32379529816583,25.618109455361907,53.823293009117485,8.569763162532949,667.2018505402294
2023-01-02 18:00:00,198.14585961283493,25.044076328205485,65.39340416715648,9.112673971920984,610.0610296182007
2023-01-02 19:00:00,176.92856806472682,24.67316550180339,63.68974332903426,9.019792537762601,483.8282389989757
2023-01-02 20:00:00,160.82218648246268,22.31832891224711,66.63686350029592,7.762504837039446,405.91248977494183
2023-01-02 21:00:00,137.1199135981672,23.83568447619255,75.02490140523157,7.600849461553755,275.8138949036561
2023-01-02 22:00:00,141.8942617740957,24.35409535106239,76.25199544883367,5.714379806697059,236.59392460438232
2023-01-02 23:00:00,105.73416854445304,27.389617345419797,66.60692660941478,8.876730752015678,81.06536275068257
2023-01-03 00:00:00,116.32110935861661,26.10019391692295,82.38270174862947,6.357046902233572,4.335511275252582
2023-01-03 01:00:00,132.05795351394156,21.88687702706056,81.38934416507328,7.483477114089733,82.47490322338437
2023-01-03 02:00:00,163.1602839151981,26.06112527657562,69.86256754921894,6.421370464637583,195.27789954724267
2023-01-03 03:00:00,177.660328237088,24.642792776953396,72.58561938498526,5.669141814998466,289.4014972710778
2023-01-03 04:00:00,202.1783371702811,24.05911333717411,69.9701509314137,8.147788484458683,387.8424947864836
2023-01-03 05:00:00,216.68873763071207,26.636309915467766,65.18565450565734,5.271660174114519,476.22668914399696
2023-01-03 06:00:00,238.6566520912497,27.474956382777933,57.2484742307729,8.743226170631,554.7200490507364
2023-01-03 07:00:00,262.78167120682457,27.275517576018427,52.75959748377193,6.5879339763055835,651.3493504685943
2023-01-03 08:00:00,267.6468853654341,23.734522291340753,52.37222964504278,5.000673465022427,670.7230671663006
2023-01-03 09:00:00,267.04021271223553,24.7945325860836,55.25704337849861,7.555645696186149,743.5144545493067
2023-01-03 10:00:00,278.2606372437845,26.075484200593156,49.72761971620558,5.234259542638016,797.0998440773658
2023-01-03 11:00:00,272.66000217041005,27.364047592030747,43.65804094523345,6.3808477891044975,782.8919618087804
2023-01-03 12:00:00,260.41822655403195,24.454608862095448,48.85849355324172,8.534882437278581,785.6416221850479
2023-01-03 13:00:00,267.69341131559673,25.041639384458396,31.268399502513596,5.31344810810933,788.5453965954434
2023-01-03 14:00:00,255.1501376780838,23.200287389773973,52.75344744509394,9.196692461780012,796.3351651984688
2023-01-03 15:00:00,244.13306345873983,23.020544089624686,40.69482938831129,5.019099613292916,742.9857786280966
2023-01-03 16:00:00,227.71989048198586,27.038008982574425,50.68779529298433,6.2341193460095115,682.196037135399
2023-01-03 17:00:00,216.81084155509552,28.125437394927676,50.51936485033147,8.704520280760358,644.3602052567489
2023-01-03 18:00:00,198.73902815402752,25.26893709462536,53.526592621395466,6.581350748646534,543.6395819525096
2023-01-03 19:00:00,188.8063820679539,27.420023133570076,69.68641961343039,5.509461940330068,500.6363334158357
2023-01-03 20:00:00,171.59766598542564,26.136229387881297,65.16149399344056,6.80116959400214,408.1721461540353
2023-01-03 21:00:00,150.03488962233405,24.12271782857578,72.33912112645179,6.351966431922627,299.99057646929424
2023-01-03 22:00:00,138.0377889496133,26.135748548802855,72.75577816237065,9.213559510802774,190.2835201130722
2023-01-03 23:00:00,129.10678731933595,28.489030470717967,76.87409153045164,6.566739587925715,86.68733533037212
2023-01-04 00:00:00,112.69320388672698,25.478767336198658,75.38410945530127,8.944662358880036,10.696346726918204
2023-01-04 01:00:00,147.50288325406345,28.67970672604657,68.07392627339317,9.459360724053674,129.0005638258225
2023-01-04 02:00:00,149.95609297081054,20.31092920623907,77.97171515400228,7.169087097882647,194.30908114144069
2023-01-04 03:00:00,189.08760338138984,27.194224423169008,68.13781880199166,9.54971571927196,315.31447996310146
2023-01-04 04:00:00,194.98048254284174,25.7245135508949,59.71709050670125,6.886590269815964,358.25945962795856
2023-01-04 05:00:00,218.05807915558182,24.952404713486825,61.741709871708245,9.82039208245054,475.31678859383254
2023-01-04 06:00:00,240.03507373781673,25.733940967489563,67.50379895317155,5.446447622627865,565.0642462918199
2023-01-04 07:00:00,258.76079527049984,21.575281585216775,60.368823034029646,8.435096332516213,616.4890038933514
2023-01-04 08:00:00,269.0955542060341,25.111075638743536,50.75673932796071,7.469070202284644,674.090195531759
2023-01-04 09:00:00,273.37072772292316,26.264644557442054,47.647109760609645,6.938244027278236,725.7480348796518
2023-01-04 10:00:00,271.8143973243809,28.506207503901592,45.401443687146504,8.163559393743004,778.5845155977821
2023-01-04 11:00:00,273.5907969541277,24.513878977871265,55.89485252346819,8.519285458171655,789.4093087309208
2023-01-04 12:00:00,264.7939161695009,23.933432208632183,46.90967726115777,5.021816348251545,755.2353753335005
2023-01-04 13:00:00,258.19689609094314,24.546905327249487,47.66132084161932,5.834765443735994,750.7418860463471
2023-01-04 14:00:00,245.6492461728443,27.381223649822708,52.161036213392634,8.565230253171594,760.6033574741111
2023-01-04 15:00:00,243.61066788639596,26.20792163373793,50.58734407733436,8.331927067891032,748.2573577301005
2023-01-04 16:00:00,221.90921823497087,24.490899006884483,51.20478927089648,9.830237525643387,637.8702261730464
2023-01-04 17:00:00,220.50932066200377,26.57695428064527,55.135965078037295,8.805188951253914,624.6880687099555
2023-01-04 18:00:00,191.55990656373785,25.74457451311464,59.641993702929675,9.75386353865669,555.1604678188896
2023-01-04 19:00:00,194.45201784211315,27.487709395484337,63.696174493988586,8.512702507674035,514.7758987711456
2023-01-04 20:00:00,171.73400684485344,24.146313226663857,71.13814771818491,6.490261043197216,392.2995637657427
2023-01-04 21:00:00,162.99840397972986,24.895095121223022,70.86633114683471,5.526824611254282,313.8065255868905
2023-01-04 22:00:00,144.95414560792045,24.766203108154244,76.65358144284446,8.909119316724677,209.88037888376607
2023-01-04 23:00:00,119.22616605585829,22.623389518154323,74.08530449379312,8.22074610737958,61.80962417989725
2023-01-05 00:00:00,103.75663381224344,26.279958944028724,75.39317595158045,5.240930061966481,15.364144332634746
2023-01-05 01:00:00,123.13414466775312,26.209828934259352,64.49788397167548,6.800252329504891,108.72888388516702
2023-01-05 02:00:00,155.76987702889772,25.697945303184493,77.57201943027898,9.78399907742143,217.2206088755084
2023-01-05 03:00:00,200.75509097232498,25.21854412314928,72.33904409728818,7.502005728551007,384.67150002079836
2023-01-05 04:00:00,199.89825436330196,22.856976905798746,72.49005054929826,7.163645680098523,358.3177412100282
2023-01-05 05:00:00,234.02454211363934,24.846427744368853,49.40100878556936,7.2884980257964695,521.5030762021987
2023-01-05 06:00:00,238.9293358720939,25.002289356846035,70.44187352390364,6.044413620025819,559.9364745612309
2023-01-05 07:00:00,255.32437476026473,24.083163851456334,55.41976618268631,6.843535854323976,640.4292503210484
2023-01-05 08:00:00,259.0662200389672,25.365146966567554,58.04091408368759,6.849066279935883,691.910078121526
2023-01-05 09:00:00,267.48381058175335,26.49582010352865,44.19386864657413,5.261775100937362,730.6188993410685
2023-01-05 10:00:00,278.7836637244447,29.46009019232063,50.073488468546266,8.837838142589591,761.3440024664794
2023-01-05 11:00:00,268.53829975205775,26.03687401556325,40.2440347897957,7.082522159519395,799.7460638105085
2023-01-05 12:00:00,270.0167667897896,26.2028191713451,41.88115519652097,9.110899434082118,769.6565260665665
2023-01-05 13:00:00,261.33933123657204,25.538826558367237,55.0812693749979,9.251740005599476,808.1674724494837
2023-01-05 14:00:00,255.79878461720966,21.850175959301488,46.05620693941669,6.05997027349329,764.4167729335495
2023-01-05 15:00:00,229.1054254924917,25.63469063900114,50.4805626481004,8.286767410850644,716.5022392282223
2023-01-05 16:00:00,228.76928327242712,25.808178809781626,56.850338653443764,7.361409020814909,683.8200658676348
2023-01-05 17:00:00,216.62624990783257,30.614202614870145,58.59612376332521,9.400783689607426,659.8256565702396
2023-01-05 18:00:00,189.77393555886678,25.302996460337326,60.75209452571787,6.07870339588227,554.9787232089136
2023-01-05 19:00:00,186.26516904516595,26.2908130745668,65.70709068886892,8.389066001550221,494.1782155711691
2023-01-05 20:00:00,168.87564381813237,25.618294850489086,79.51707792619139,8.038760611263612,385.38087448569047
2023-01-05 21:00:00,150.20628907372114,23.350362314660508,70.31850773263028,6.476507387859164,321.3051828905443
2023-01-05 22:00:00,131.9892573370925,27.973364018929615,73.9958762903414,5.6830045182558635,220.7653908578209
2023-01-05 23:00:00,127.16511815498885,27.19158445527312,79.7421593743741,8.258198802386383,141.3931304419695
2023-01-06 00:00:00,94.69103045856234,27.406877473665574,80.52762966478991,8.692987290661653,-3.51127890998431
2023-01-06 01:00:00,126.29735933167042,24.00603866999,80.42403892213792,6.57813671881675,117.79404987119939
2023-01-06 02:00:00,153.1831702839502,28.63040220145168,76.1840321669125,8.224163020111568,209.01658687279547
2023-01-06 03:00:00,176.33623435284323,23.02111145399492,64.89157715414579,6.975654538057516,332.0641815293321
2023-01-06 04:00:00,199.91670027205305,26.998527767180022,75.66715766150548,8.566034416413089,385.6233522478253
2023-01-06 05:00:00,219.72936432840206,30.205724831199436,58.15055871144436,5.996076374470266,501.9092494645222
2023-01-06 06:00:00,227.2891304303467,23.843740929318102,61.51317732619517,9.451075013180873,561.7914790269043
2023-01-06 07:00:00,235.77465600603094,24.692218120373937,52.34633507336539,6.437047982327899,633.3989086908182
2023-01-06 08:00:00,253.18875169245896,26.024116309754763,52.17930826703505,6.8389299387807645,694.6553727165184
2023-01-06 09:00:00,259.2926879410445,24.81786227134708,51.03721033371919,5.290459760401749,744.148433937563
2023-01-06 10:00:00,266.50130813718056,22.723486717447216,48.616405020484784,5.557561061606382,770.4160801688155
2023-01-06 11:00:00,265.66650240477435,25.961939529191536,47.620716376840406,7.579309513561641,797.4501527624589
2023-01-06 12:00:00,257.879995442019,23.700206152127272,53.06855634529323,6.337963383639858,831.5623611512436
2023-01-06 13:00:00,257.17275132203133,26.771998440849842,47.778784113233876,9.177401128710972,812.8648828113528
2023-01-06 14:00:00,249.66047500036376,23.985965111111874,45.788835766780174,5.073466943274769,790.1237528811926
2023-01-06 15:00:00,238.41377218426305,28.92468238961456,54.21383412364357,6.89547024335968,729.992835488552
2023-01-06 16:00:00,219.21803251681263,24.258306994907006,58.44735244462319,6.686727733845464,675.0355064629845
2023-01-06 17:00:00,213.4608556735218,25.18069054716813,49.97967524777722,5.096638154588005,653.7886833977432
2023-01-06 18:00:00,194.5397191112377,27.45184801431882,62.987000349249286,5.621841995002551,583.2063607998339
2023-01-06 19:00:00,181.84682799976383,23.36308494671157,67.38814938809229,7.068213374593176,516.4625567219964
2023-01-06 20:00:00,163.45495831910586,26.279733448787738,66.01218248320005,7.464322922237233,387.9203874806154
2023-01-06 21:00:00,135.9495107026759,28.439099088144335,77.48513578435632,7.021448736274346,301.555772784865
2023-01-06 22:00:00,118.32602036001798,22.609847110457025,72.24010312160394,7.65468839206047,174.26555283150813
2023-01-06 23:00:00,106.28279171678143,26.19408129664409,75.11676966169374,7.9756583745284075,96.5715316548238
2023-01-07 00:00:00,96.66373341057961,26.481429947691666,74.13464087858065,5.049619105639178,19.931410211588943
2023-01-07 01:00:00,121.3973366643821,27.52531010274944,74.56678263224336,7.32047579726752,95.0910461914773
2023-01-07 02:00:00,141.53424416078556,23.487762937438657,67.50900562229057,9.81749620443794,219.86483198603307
2023-01-07 03:00:00,153.56426202841382,23.320751133026267,63.40634730482674,7.5951614006477435,302.3366837721156
2023-01-07 04:00:00,187.3607650571505,27.005547490428615,75.47252531612486,8.387711337294766,406.48114056443114
2023-01-07 05:00:00,208.94961136438656,26.555633705661194,59.647478934946164,6.5593192895844155,464.0553154106632
2023-01-07 06:00:00,228.8512843740085,26.462650059886574,55.04303825271846,8.869956890763813,567.389613941916
2023-01-07 07:00:00,230.14345106392304,26.65456077818877,45.35076375544361,8.864607409380575,574.8599528149737
2023-01-07 08:00:00,246.4377077660165,24.60161491603784,49.305191261552494,7.606480238270695,689.0823998643112
2023-01-07 09:00:00,242.94659164229776,26.426171753516826,42.77794931516429,9.880069116396069,706.4941611347266
2023-01-07 10:00:00,264.6416760760884,26.547809305792182,55.21969474391527,5.627751073813267,796.8605513621909
2023-01-07 11:00:00,255.3003686126317,24.532961523142085,50.56019805237715,5.084738324447905,808.7040361543385
2023-01-07 12:00:00,267.78992765998254,29.693213381484334,41.55924827411138,8.850791058785479,809.3334196393216
2023-01-07 13:00:00,255.03754864341812,26.909330201018395,56.77329163238552,9.035777686824414,823.576013642236
2023-01-07 14:00:00,229.9818180599813,23.579057364789524,51.91844637819139,5.601036145602881,753.7623306147578
2023-01-07 15:00:00,231.2673443474487,27.27477157646248,47.769241364658676,6.327914164793031,774.0508899673406
2023-01-07 16:00:00,217.96171579503564,24.012301018740178,40.002971425632126,5.087761816833145,711.4641543127588
2023-01-07 17:00:00,197.22851539137582,27.535833566679724,67.5724271864159,6.466543053902823,629.9515664886092
2023-01-07 18:00:00,196.69289822295562,28.278855517209628,53.05213766618201,8.865709369593358,588.3978278928969
2023-01-07 19:00:00,166.5715005154415,24.3202997224914,55.65529194175333,7.589802638562895,464.88327295874404
2023-01-07 20:00:00,147.07923723113987,27.888416617683465,72.61285216004822,6.740477965841441,383.50971676944647
2023-01-07 21:00:00,144.1114104546562,26.787226213067818,82.80536374949457,6.858696474531651,293.9749514272779
2023-01-07 22:00:00,120.0829598087534,27.6057846791838,79.91174514931916,5.006768128577341,196.47568192073652
2023-01-07 23:00:00,106.7722303380341,29.755250324502715,77.30843299459784,6.499002637826179,83.2898009208362
2023-01-08 00:00:00,93.91774391911466,25.607453944900378,77.97377170832642,8.232293708189653,24.4616613419065
2023-01-08 01:00:00,118.52404820545524,24.59075784819114,78.75596518823755,9.870972219081786,99.24386576864462
2023-01-08 02:00:00,146.175560215593,24.31920131765507,76.78502400570041,9.235304134919497,214.10533544915418
2023-01-08 03:00:00,155.96224504965758,24.46660960697524,72.01255883764509,5.117974823227645,294.7397185637982
2023-01-08 04:00:00,193.27726307656502,25.94402675807791,68.02100551975938,9.492803023374197,363.5879339890296
2023-01-08 05:00:00,218.1127103149326,26.780534126539404,63.56932003704019,8.91599206649313,492.410290374805
2023-01-08 06:00:00,218.05623950986143,26.651611775566156,56.230177055666616,8.901880617854902,527.4403254408423
2023-01-08 07:00:00,235.50519636965817,27.752596674978165,54.71433893912831,7.289978795017857,633.3099913112787
2023-01-08 08:00:00,247.76455436550145,26.124233960661932,44.03521592902308,6.990026464772514,665.4540222508947
2023-01-08 09:00:00,266.3385579793952,29.00529833122075,48.90170014822804,6.514578644165963,778.8491459936456
2023-01-08 10:00:00,265.6176216254668,25.568916510430206,42.066663407478835,5.328474294771829,790.967915474749
2023-01-08 11:00:00,262.8323999943033,31.538568510085355,39.993166019585125,6.141176817468495,795.2709649244779
2023-01-08 12:00:00,263.3826392186221,27.34956487243613,45.89947075576739,6.233018174890123,825.2741335530934
2023-01-08 13:00:00,251.55580879565846,24.383915064073552,52.47112403738697,7.420385348551008,776.2295695497337
2023-01-08 14:00:00,243.7710642788049,23.95644518078389,51.60120197324498,8.73722203298347,783.6102486046565
2023-01-08 15:00:00,225.37610196952895,27.063175007392488,41.540895264085904,7.369049141989733,743.0998346834037
2023-01-08 16:00:00,224.2343417441996,25.651304606254417,47.551859317148306,5.289222247235803,698.1007246542245
2023-01-08 17:00:00,215.26790223719124,27.5262311650903,60.82157026340327,9.78894900494102,660.1297422351234
2023-01-08 18:00:00,206.61367757343208,27.044705426053206,55.087563032308445,9.713621595470562,580.3352670048341
2023-01-08 19:00:00,167.31228148885822,25.952572351592373,62.75911992655267,8.925947715742042,492.7836164634772
2023-01-08 20:00:00,149.75240419318763,24.404642740769308,70.25026049512277,9.956639507821102,366.902251275434
2023-01-08 21:00:00,125.36229280685266,23.06853572753439,65.76487944348004,7.7224116640013145,286.94581998648266
2023-01-08 22:00:00,126.07747666231819,25.205200272772075,73.51725858749637,9.81384175126603,204.60105741010233
2023-01-08 23:00:00,107.08341537244169,27.811027765553064,67.818759919745,5.378025203083753,106.28840126157428
2023-01-09 00:00:00,105.89589531347708,26.66265805357466,71.99316178024394,6.828403741306857,-22.60407449347848
2023-01-09 01:00:00,131.34832170534165,23.742993007890274,76.0877970650487,6.126906340033829,152.6544872876097
2023-01-09 02:00:00,150.50241673377545,26.580832417016616,65.02541238910824,5.97916542067135,237.38311718708803
2023-01-09 03:00:00,176.2442734368742,27.005105324771925,72.8089754076002,5.704014744463381,318.1891122999215
2023-01-09 04:00:00,188.33106227207497,24.466755692911985,67.4018110053666,8.112068207829983,401.44073722567487
2023-01-09 05:00:00,220.92510924840786,26.541920777205306,66.64473544862355,8.906609278736525,482.7649638089535
2023-01-09 06:00:00,220.7973052521066,26.35088800220625,61.119570670323306,7.891491997101803,546.6470557487933
2023-01-09 07:00:00,247.597978295933,23.948529969653006,62.9384164733314,5.734813547941048,636.2322826033653
2023-01-09 08:00:00,249.29892507696826,26.950045286010816,53.126122513239544,9.055618849667354,697.9753738304059
2023-01-09 09:00:00,258.8765043286848,27.35603961805072,47.24637057657552,8.179773535818642,714.268414499397
2023-01-09 10:00:00,277.8597899239131,28.400573051664804,47.62110645839484,6.9408285306349775,779.4241893761525
2023-01-09 11:00:00,268.6696241094707,28.342074669384058,48.22760275084592,8.370651477680315,790.0507081225534
2023-01-09 12:00:00,250.57061125732292,23.479131829400067,45.244300351628524,6.299524896214164,761.8438488424522
2023-01-09 13:00:00,252.59347846942273,24.358820485484006,45.714071061683384,6.725961042471052,775.9481888834583
2023-01-09 14:00:00,246.81319071228606,27.26454109973157,43.499660504199646,9.587429215659952,764.4685503628217
2023-01-09 15:00:00,247.16321530734965,27.262042467138667,46.078893694447046,6.452522528357102,776.8573791558332
2023-01-09 16:00:00,220.26614962883014,27.264565937926346,45.486973641001526,7.349941340789683,703.9513855182262
2023-01-09 17:00:00,208.93434827370078,33.93993354662369,64.86559803939689,9.450705686980072,607.9730408509903
2023-01-09 18:00:00,184.3940790832101,27.376251586700583,53.78068382304357,8.538606751337637,575.4061507375908
2023-01-09 19:00:00,171.25457798298828,28.50560184567545,60.41775968755825,5.311016130823514,456.06306342820943
2023-01-09 20:00:00,166.6208327880766,28.142474092300656,63.907963672154025,5.736515221394852,421.6538210777414
2023-01-09 21:00:00,149.12240263789383,27.537253067925846,75.08122360252042,5.039207953859584,296.7242528557143
2023-01-09 22:00:00,131.67927308111044,25.60393207603356,71.51563266530643,8.154608951145818,205.1825123072334
2023-01-09 23:00:00,114.23614410016494,27.752409006300784,80.7275977577047,7.238367127052092,130.93688672688506
2023-01-10 00:00:00,98.02884865069315,24.824694724376677,71.63254687878066,5.671374254511377,-25.743271371684997
2023-01-10 01:00:00,129.46444035067006,25.896707939971805,75.88385820545503,9.789670605283852,76.47859007378143
2023-01-10 02:00:00,157.23814886466815,25.399618057793614,68.81364579046779,7.6482986197280995,195.38324955509648
2023-01-10 03:00:00,184.274687776725,26.534093432224466,81.33234735666515,6.209466470564446,326.91432291245815
2023-01-10 04:00:00,199.80096754645618,30.999662286798838,61.562007904852436,7.503017855773537,369.61307849046307
2023-01-10 05:00:00,216.93848309292437,22.635814768268325,65.43138922767294,8.39810166367554,430.36603124476517
2023-01-10 06:00:00,238.56827273634005,27.74286553420085,63.168884404660496,5.381196089867823,556.662247781058
2023-01-10 07:00:00,256.96467581880734,23.14491341107252,58.18670981071967,6.37351907523946,645.7174882312065
2023-01-10 08:00:00,281.82420570123804,25.426481421872957,51.57356170561147,9.034827454419968,716.8255580223275
2023-01-10 09:00:00,264.5001614433184,28.548246347386556,48.744294783534656,7.2983243520133065,729.8403987673214
2023-01-10 10:00:00,264.6883308717738,26.49890519164275,47.22867630312897,7.732885710161474,764.5121288889345
2023-01-10 11:00:00,282.9462712270822,24.21485559759321,44.776102597521536,7.164080011047346,816.2339037841632
2023-01-10 12:00:00,259.4461144815103,24.939737734931885,49.81939558397455,5.219499713215026,762.6051660060916
2023-01-10 13:00:00,260.79033043702873,27.729540651321173,56.56372761362073,5.82874889910078,785.3854735953882
2023-01-10 14:00:00,252.27302826516174,24.909611890017548,44.22216001819425,7.2277081937094545,776.5491388297557
2023-01-10 15:00:00,245.78131894541193,26.803262332615773,42.5443833843064,6.045927327039639,748.0880004347301
2023-01-10 16:00:00,237.74792281637338,26.46148883325945,52.05858975824372,5.249895143298394,682.6241891637334
2023-01-10 17:00:00,220.2032563217092,25.06714445824019,69.01626101173377,9.218248320259118,635.371492467105
2023-01-10 18:00:00,198.91251524392644,30.658233332102473,55.98162716015134,9.90596264582058,515.9188778809782
2023-01-10 19:00:00,177.27116600104623,27.638183198087845,72.07786970375813,8.965714369983697,473.84417496029977
2023-01-10 20:00:00,165.66324050344784,22.32005998013661,75.88850407038223,9.268924608523335,409.07017425108927
2023-01-10 21:00:00,138.02006902888928,26.743253782990678,67.83866050925825,6.2098856515852265,286.50086520697835
2023-01-10 22:00:00,135.3488968439335,25.046772223915045,75.83529645269294,9.803134877565999,208.23492051380876
2023-01-10 23:00:00,130.25660710889264,28.07521182304427,82.63087050997872,5.984628522267142,113.35840379209522
2023-01-11 00:00:00,111.12961042818694,24.920772201880553,73.10436129506256,9.757149051809161,-6.8509840171553
2023-01-11 01:00:00,135.9199432276638,26.276340795812157,73.47098559382421,9.974096469829755,107.83022919597268
2023-01-11 02:00:00,158.44443348080253,27.515788236706868,70.08197648702335,8.558614028730243,187.80058477632434
2023-01-11 03:00:00,182.76780650599483,28.2373240670862,65.53281806433388,9.90571865895911,302.0145202981509
2023-01-11 04:00:00,211.34065131979614,24.105220864634404,64.25361227466996,7.847698897835518,412.2043233917844
2023-01-11 05:00:00,232.9016924581183,25.83681120706406,57.76258434272652,6.297708915880452,490.14860242634524
2023-01-11 06:00:00,234.11054027915532,25.555923056424042,60.17041734129613,7.184979428328104,553.9547995579592
2023-01-11 07:00:00,260.7323958978098,25.19915521359853,52.267848168168975,7.96780467689393,639.167000318804
2023-01-11 08:00:00,276.79858901223406,30.036722159308148,53.66892955895374,5.365407810135075,707.1125188402832
2023-01-11 09:00:00,265.47021451331034,27.315777100667866,41.61392005118365,8.111716323086231,698.1048004374799
2023-01-11 10:00:00,284.76602236908786,23.984045770075866,48.664020104305706,9.905889183811473,795.9221423303726
2023-01-11 11:00:00,289.81967664180263,28.341537572855508,49.6787574137086,5.9505382489186385,786.4307943254269
2023-01-11 12:00:00,276.6514305329618,30.750126072771224,35.03132178714272,8.962975581441917,808.5097986648046
2023-01-11 13:00:00,273.79268269864934,28.57074419984825,47.381395454901835,9.539493968898096,817.100827571953
2023-01-11 14:00:00,246.84575685433174,23.46707374683793,53.14796390559988,9.718507964101104,745.3071870866453
2023-01-11 15:00:00,244.8230448442227,25.537345533013454,43.34519318874576,9.800678022027236,724.9148059604785
2023-01-11 16:00:00,234.76560359276527,29.0396359771192,60.86286193418851,7.60729819360736,687.0493491100369
2023-01-11 17:00:00,216.91235614671075,25.090474747508395,58.21280937029241,9.886539539957518,619.0076018104995
2023-01-11 18:00:00,207.29817550485953,27.393452535038413,56.47494072120795,8.786551035672193,600.3841564659742
2023-01-11 19:00:00,187.49349222560875,28.055081785604628,63.60344028824926,5.808357181184809,469.87370133044084
2023-01-11 20:00:00,177.88398598618627,24.651952735589788,70.29163456260862,7.38450053233985,388.8890644102626
2023-01-11 21:00:00,160.7145936479869,26.386762966622356,70.98662867486027,8.59165587686002,310.23452652413147
2023-01-11 22:00:00,139.60023177695894,20.02327899860781,75.68416101899841,6.236701579095417,183.01224556049505
